"";"trial_index";"task";"subject";"condition2";"type";"category";"rt";"timeout";"memory";"memoryResp";"nr_pres";"memoryCorrect";"cs_selected"
"51234";338;"memory2";"qdvodol8y5";"one_one";"GSold";"3";"485";"false";"new";0;"16";"correct";"3_2/CS1"
"51237";341;"memory2";"qdvodol8y5";"one_one";"GSold";"2";"398";"false";"new";0;"17";"correct";"2_2/CS7"
"51240";344;"memory2";"qdvodol8y5";"one_one";"GSold";"4";"479";"false";"new";0;"18";"correct";"4_2/CS9"
"51243";347;"memory2";"qdvodol8y5";"one_one";"GSold";"1";"554";"false";"new";0;"19";"correct";"1_2/CS9"
"51537";290;"memory2";"qe049ejj03";"many_one";"distractor";NA;"717.1500000113156";"false";"new";0;"0";"correct";"distractor_2/dis2"
"51540";293;"memory2";"qe049ejj03";"many_one";"GSold";"2";"1013.0650000064634";"false";"new";0;"1";"correct";"2_2/CS8"
"51543";296;"memory2";"qe049ejj03";"many_one";"GSold";"1";"789.4400000076275";"false";"new";0;"2";"correct";"1_2/CS4"
"51546";299;"memory2";"qe049ejj03";"many_one";"GSold";"1";"832.8199999958742";"false";"new";0;"3";"correct";"1_2/CS1"
"51549";302;"memory2";"qe049ejj03";"many_one";"GSold";"1";"625.1600000106264";"false";"new";0;"4";"correct";"1_2/CS9"
"51552";305;"memory2";"qe049ejj03";"many_one";"distractor";NA;"571.714999998454";"false";"new";0;"5";"correct";"distractor_2/dis3"
"51555";308;"memory2";"qe049ejj03";"many_one";"GSold";"2";"764.2799999883864";"false";"new";0;"6";"correct";"2_2/CS7"
"51558";311;"memory2";"qe049ejj03";"many_one";"CS";"4";"762.3250000034459";"false";"old";1;"7";"correct";"4_2/CS2"
"51561";314;"memory2";"qe049ejj03";"many_one";"GSold";"4";"746.5599999995902";"false";"new";0;"8";"correct";"4_2/CS3"
"51564";317;"memory2";"qe049ejj03";"many_one";"CS";"1";"684.9849999998696";"false";"old";1;"9";"correct";"1_2/CS2"
"51567";320;"memory2";"qe049ejj03";"many_one";"GSold";"3";"668.8049999938812";"false";"new";0;"10";"correct";"3_2/CS8"
"51570";323;"memory2";"qe049ejj03";"many_one";"CS";"3";"736.6400000029244";"false";"old";1;"11";"correct";"3_2/CS3"
"51573";326;"memory2";"qe049ejj03";"many_one";"GSold";"4";"872.1499999957159";"false";"new";0;"12";"correct";"4_2/CS10"
"51576";329;"memory2";"qe049ejj03";"many_one";"distractor";NA;"692.2799999886192";"false";"new";0;"13";"correct";"distractor_2/dis1"
"51579";332;"memory2";"qe049ejj03";"many_one";"GSold";"3";"717.2450000070967";"false";"new";0;"14";"correct";"3_2/CS4"
"51582";335;"memory2";"qe049ejj03";"many_one";"CS";"2";"980.2849999978207";"false";"old";1;"15";"correct";"2_2/CS2"
"51585";338;"memory2";"qe049ejj03";"many_one";"GSold";"4";"851.6750000126194";"false";"new";0;"16";"correct";"4_2/CS6"
"51588";341;"memory2";"qe049ejj03";"many_one";"GSold";"3";"647.1749999909662";"false";"new";0;"17";"correct";"3_2/CS5"
"51591";344;"memory2";"qe049ejj03";"many_one";"GSold";"2";"822.5549999913201";"false";"new";0;"18";"correct";"2_2/CS10"
"51594";347;"memory2";"qe049ejj03";"many_one";"distractor";NA;"743.53000000678";"false";"new";0;"19";"correct";"distractor_2/dis4"
"51888";290;"memory2";"qwytycag3l";"many_one";"distractor";NA;"752.364999614656";"false";"new";0;"0";"correct";"distractor_2/dis2"
"51891";293;"memory2";"qwytycag3l";"many_one";"GSold";"2";"781.4100002869964";"false";"new";0;"1";"correct";"2_2/CS2"
"51894";296;"memory2";"qwytycag3l";"many_one";"distractor";NA;"618.4050003066659";"false";"new";0;"2";"correct";"distractor_2/dis1"
"51897";299;"memory2";"qwytycag3l";"many_one";"GSold";"2";"802.2799994796515";"false";"new";0;"3";"correct";"2_2/CS9"
"51900";302;"memory2";"qwytycag3l";"many_one";"GSold";"2";"1060.5750000104308";"false";"new";0;"4";"correct";"2_2/CS1"
"51903";305;"memory2";"qwytycag3l";"many_one";"GSold";"3";"835.2549998089671";"false";"new";0;"5";"correct";"3_2/CS2"
"51906";308;"memory2";"qwytycag3l";"many_one";"GSold";"3";"734.1149998828769";"false";"new";0;"6";"correct";"3_2/CS7"
"51909";311;"memory2";"qwytycag3l";"many_one";"GSold";"1";"867.7850002422929";"false";"new";0;"7";"correct";"1_2/CS8"
"51912";314;"memory2";"qwytycag3l";"many_one";"GSold";"1";"683.419999666512";"false";"new";0;"8";"correct";"1_2/CS6"
"51915";317;"memory2";"qwytycag3l";"many_one";"CS";"2";"680.1749998703599";"false";"old";1;"9";"correct";"2_2/CS4"
"51918";320;"memory2";"qwytycag3l";"many_one";"GSold";"4";"755.3599998354912";"false";"new";0;"10";"correct";"4_2/CS7"
"51921";323;"memory2";"qwytycag3l";"many_one";"CS";"4";"662.9099994897842";"false";"old";1;"11";"correct";"4_2/CS6"
"51924";326;"memory2";"qwytycag3l";"many_one";"CS";"3";"720.2599998563528";"false";"old";1;"12";"correct";"3_2/CS9"
"51927";329;"memory2";"qwytycag3l";"many_one";"GSold";"3";"1225.200000219047";"false";"new";0;"13";"correct";"3_2/CS10"
"51930";332;"memory2";"qwytycag3l";"many_one";"GSold";"4";"743.6450002714992";"false";"new";0;"14";"correct";"4_2/CS5"
"51933";335;"memory2";"qwytycag3l";"many_one";"distractor";NA;"869.2149994894862";"false";"new";0;"15";"correct";"distractor_2/dis4"
"51936";338;"memory2";"qwytycag3l";"many_one";"distractor";NA;"698.5200000926852";"false";"new";0;"16";"correct";"distractor_2/dis3"
"51939";341;"memory2";"qwytycag3l";"many_one";"GSold";"1";"766.5050001814961";"false";"new";0;"17";"correct";"1_2/CS9"
"51942";344;"memory2";"qwytycag3l";"many_one";"CS";"1";"688.6849999427795";"false";"old";1;"18";"correct";"1_2/CS10"
"51945";347;"memory2";"qwytycag3l";"many_one";"GSold";"4";"680.0099993124604";"false";"new";0;"19";"correct";"4_2/CS8"
"52239";290;"memory2";"r7l2fx6rl0";"one_one";"distractor";NA;"1075";"false";"new";0;"0";"correct";"distractor_2/dis2"
"52242";293;"memory2";"r7l2fx6rl0";"one_one";"GSold";"2";"678";"false";"new";0;"1";"correct";"2_2/CS10"
"52245";296;"memory2";"r7l2fx6rl0";"one_one";"distractor";NA;"614";"false";"new";0;"2";"correct";"distractor_2/dis3"
"52248";299;"memory2";"r7l2fx6rl0";"one_one";"GSold";"3";"595";"false";"new";0;"3";"correct";"3_2/CS10"
"52251";302;"memory2";"r7l2fx6rl0";"one_one";"GSold";"2";"566";"false";"new";0;"4";"correct";"2_2/CS2"
"52254";305;"memory2";"r7l2fx6rl0";"one_one";"GSold";"2";"537";"false";"new";0;"5";"correct";"2_2/CS3"
"52257";308;"memory2";"r7l2fx6rl0";"one_one";"GSold";"1";"596";"false";"new";0;"6";"correct";"1_2/CS7"
"52260";311;"memory2";"r7l2fx6rl0";"one_one";"GSold";"1";"485";"false";"new";0;"7";"correct";"1_2/CS6"
"52263";314;"memory2";"r7l2fx6rl0";"one_one";"CS";"1";"710";"false";"old";1;"8";"correct";"1_2/CS4"
"52266";317;"memory2";"r7l2fx6rl0";"one_one";"GSold";"4";"487";"false";"new";0;"9";"correct";"4_2/CS3"
"52269";320;"memory2";"r7l2fx6rl0";"one_one";"distractor";NA;"599";"false";"new";0;"10";"correct";"distractor_2/dis1"
"52272";323;"memory2";"r7l2fx6rl0";"one_one";"CS";"3";"590";"false";"old";1;"11";"correct";"3_2/CS3"
"52275";326;"memory2";"r7l2fx6rl0";"one_one";"GSold";"4";"520";"false";"new";0;"12";"correct";"4_2/CS4"
"52278";329;"memory2";"r7l2fx6rl0";"one_one";"CS";"4";"570";"false";"old";1;"13";"correct";"4_2/CS6"
"52281";332;"memory2";"r7l2fx6rl0";"one_one";"CS";"2";"643";"false";"old";1;"14";"correct";"2_2/CS7"
"52284";335;"memory2";"r7l2fx6rl0";"one_one";"GSold";"4";"583";"false";"new";0;"15";"correct";"4_2/CS7"
"52287";338;"memory2";"r7l2fx6rl0";"one_one";"distractor";NA;"541";"false";"new";0;"16";"correct";"distractor_2/dis4"
"52290";341;"memory2";"r7l2fx6rl0";"one_one";"GSold";"3";"531";"false";"new";0;"17";"correct";"3_2/CS2"
"52293";344;"memory2";"r7l2fx6rl0";"one_one";"GSold";"1";"510";"false";"new";0;"18";"correct";"1_2/CS5"
"52296";347;"memory2";"r7l2fx6rl0";"one_one";"GSold";"3";"392";"false";"new";0;"19";"correct";"3_2/CS8"
"52590";290;"memory2";"rf709tx8ba";"one_one";"GSold";"4";"762.2100000008941";"false";"new";0;"0";"correct";"4_2/CS8"
"52593";293;"memory2";"rf709tx8ba";"one_one";"GSold";"2";"925.7499999948777";"false";"new";0;"1";"correct";"2_2/CS5"
"52596";296;"memory2";"rf709tx8ba";"one_one";"GSold";"4";"1815.470000001369";"false";"new";0;"2";"correct";"4_2/CS2"
"52599";299;"memory2";"rf709tx8ba";"one_one";"CS";"2";"768.6299999986077";"false";"old";1;"3";"correct";"2_2/CS6"
"52602";302;"memory2";"rf709tx8ba";"one_one";"GSold";"1";"616.1799999972573";"false";"new";0;"4";"correct";"1_2/CS7"
"52605";305;"memory2";"rf709tx8ba";"one_one";"GSold";"3";"593.9699999943841";"false";"new";0;"5";"correct";"3_2/CS8"
"52608";308;"memory2";"rf709tx8ba";"one_one";"GSold";"2";"861.609999999986";"false";"new";0;"6";"correct";"2_2/CS4"
"52611";311;"memory2";"rf709tx8ba";"one_one";"CS";"4";"743.640000000596";"false";"old";1;"7";"correct";"4_2/CS7"
"52614";314;"memory2";"rf709tx8ba";"one_one";"distractor";NA;"712.9349999959813";"false";"new";0;"8";"correct";"distractor_2/dis4"
"52617";317;"memory2";"rf709tx8ba";"one_one";"GSold";"3";"641.8950000007171";"false";"new";0;"9";"correct";"3_2/CS6"
"52620";320;"memory2";"rf709tx8ba";"one_one";"GSold";"1";"815.6350000062957";"false";"new";0;"10";"correct";"1_2/CS1"
"52623";323;"memory2";"rf709tx8ba";"one_one";"GSold";"3";"673.3600000006845";"false";"new";0;"11";"correct";"3_2/CS3"
"52626";326;"memory2";"rf709tx8ba";"one_one";"CS";"3";"481.70999999996275";"false";"old";1;"12";"correct";"3_2/CS4"
"52629";329;"memory2";"rf709tx8ba";"one_one";"GSold";"4";"594.8900000002468";"false";"new";0;"13";"correct";"4_2/CS1"
"52632";332;"memory2";"rf709tx8ba";"one_one";"CS";"1";"615.3849999973318";"false";"old";1;"14";"correct";"1_2/CS5"
"52635";335;"memory2";"rf709tx8ba";"one_one";"distractor";NA;"603.7599999981467";"false";"new";0;"15";"correct";"distractor_2/dis1"
"52638";338;"memory2";"rf709tx8ba";"one_one";"distractor";NA;"682.1249999994179";"false";"new";0;"16";"correct";"distractor_2/dis2"
"52641";341;"memory2";"rf709tx8ba";"one_one";"distractor";NA;"775.1749999951571";"false";"new";0;"17";"correct";"distractor_2/dis3"
"52644";344;"memory2";"rf709tx8ba";"one_one";"GSold";"1";"683.084999996936";"false";"new";0;"18";"correct";"1_2/CS2"
"52647";347;"memory2";"rf709tx8ba";"one_one";"GSold";"2";"603.3949999982724";"false";"new";0;"19";"correct";"2_2/CS9"
"52941";290;"memory2";"rfqgqtpu59";"many_one";"CS";"3";"1107";"false";"old";1;"0";"correct";"3_2/CS6"
"52944";293;"memory2";"rfqgqtpu59";"many_one";"CS";"4";"590";"false";"old";1;"1";"correct";"4_2/CS1"
"52947";296;"memory2";"rfqgqtpu59";"many_one";"GSold";"1";"1081";"false";"new";0;"2";"correct";"1_2/CS2"
"52950";299;"memory2";"rfqgqtpu59";"many_one";"distractor";NA;"872";"false";"new";0;"3";"correct";"distractor_2/dis1"
"52953";302;"memory2";"rfqgqtpu59";"many_one";"distractor";NA;"1246";"false";"new";0;"4";"correct";"distractor_2/dis2"
"52956";305;"memory2";"rfqgqtpu59";"many_one";"GSold";"2";"711";"false";"new";0;"5";"correct";"2_2/CS8"
"52959";308;"memory2";"rfqgqtpu59";"many_one";"CS";"1";"591";"false";"old";1;"6";"correct";"1_2/CS5"
"52962";311;"memory2";"rfqgqtpu59";"many_one";"GSold";"3";"665";"false";"new";0;"7";"correct";"3_2/CS7"
"52965";314;"memory2";"rfqgqtpu59";"many_one";"GSold";"3";"713";"false";"new";0;"8";"correct";"3_2/CS9"
"52968";317;"memory2";"rfqgqtpu59";"many_one";"GSold";"2";"768";"false";"new";0;"9";"correct";"2_2/CS9"
"52971";320;"memory2";"rfqgqtpu59";"many_one";"GSold";"4";"919";"false";"new";0;"10";"correct";"4_2/CS6"
"52974";323;"memory2";"rfqgqtpu59";"many_one";"distractor";NA;"629";"false";"new";0;"11";"correct";"distractor_2/dis4"
"52977";326;"memory2";"rfqgqtpu59";"many_one";"GSold";"1";"610";"false";"new";0;"12";"correct";"1_2/CS1"
"52980";329;"memory2";"rfqgqtpu59";"many_one";"CS";"2";"696";"false";"old";1;"13";"correct";"2_2/CS10"
"52983";332;"memory2";"rfqgqtpu59";"many_one";"GSold";"2";"759";"false";"new";0;"14";"correct";"2_2/CS2"
"52986";335;"memory2";"rfqgqtpu59";"many_one";"GSold";"4";"657";"false";"new";0;"15";"correct";"4_2/CS2"
"52989";338;"memory2";"rfqgqtpu59";"many_one";"GSold";"4";"865";"false";"new";0;"16";"correct";"4_2/CS10"
"52992";341;"memory2";"rfqgqtpu59";"many_one";"GSold";"1";"644";"false";"new";0;"17";"correct";"1_2/CS9"
"52995";344;"memory2";"rfqgqtpu59";"many_one";"distractor";NA;"618";"false";"new";0;"18";"correct";"distractor_2/dis3"
"52998";347;"memory2";"rfqgqtpu59";"many_one";"GSold";"3";"588";"false";"new";0;"19";"correct";"3_2/CS4"
"53643";290;"memory2";"rx31bgvmhs";"one_one";"GSold";"1";"719.3599999882281";"false";"new";0;"0";"correct";"1_2/CS7"
"53646";293;"memory2";"rx31bgvmhs";"one_one";"GSold";"2";"581.7000000388362";"false";"new";0;"1";"correct";"2_2/CS8"
"53649";296;"memory2";"rx31bgvmhs";"one_one";"distractor";NA;"561.0750000341795";"false";"new";0;"2";"correct";"distractor_2/dis4"
"53652";299;"memory2";"rx31bgvmhs";"one_one";"GSold";"4";"857.8550000092946";"false";"new";0;"3";"correct";"4_2/CS2"
"53655";302;"memory2";"rx31bgvmhs";"one_one";"CS";"3";"484.0950000216253";"false";"old";1;"4";"correct";"3_2/CS8"
"53658";305;"memory2";"rx31bgvmhs";"one_one";"GSold";"2";"573.789999994915";"false";"new";0;"5";"correct";"2_2/CS7"
"53661";308;"memory2";"rx31bgvmhs";"one_one";"CS";"1";"576.8950000056066";"false";"old";1;"6";"correct";"1_2/CS2"
"53664";311;"memory2";"rx31bgvmhs";"one_one";"GSold";"1";"517.7350000012666";"false";"new";0;"7";"correct";"1_2/CS3"
"53667";314;"memory2";"rx31bgvmhs";"one_one";"GSold";"4";"685.0499999709427";"false";"new";0;"8";"correct";"4_2/CS1"
"53670";317;"memory2";"rx31bgvmhs";"one_one";"CS";"4";"688.8649999746121";"false";"old";1;"9";"correct";"4_2/CS6"
"53673";320;"memory2";"rx31bgvmhs";"one_one";"GSold";"2";"542.1900000073947";"false";"new";0;"10";"correct";"2_2/CS9"
"53676";323;"memory2";"rx31bgvmhs";"one_one";"GSold";"3";"474.25000002840534";"false";"new";0;"11";"correct";"3_2/CS4"
"53679";326;"memory2";"rx31bgvmhs";"one_one";"distractor";NA;"465.3950000065379";"false";"new";0;"12";"correct";"distractor_2/dis3"
"53682";329;"memory2";"rx31bgvmhs";"one_one";"GSold";"4";"621.8600000138395";"false";"new";0;"13";"correct";"4_2/CS10"
"53685";332;"memory2";"rx31bgvmhs";"one_one";"distractor";NA;"579.6399999526329";"false";"new";0;"14";"correct";"distractor_2/dis2"
"53688";335;"memory2";"rx31bgvmhs";"one_one";"GSold";"3";"629.8650000244379";"false";"new";0;"15";"correct";"3_2/CS6"
"53691";338;"memory2";"rx31bgvmhs";"one_one";"GSold";"1";"700.7200000225566";"false";"new";0;"16";"correct";"1_2/CS10"
"53694";341;"memory2";"rx31bgvmhs";"one_one";"GSold";"3";"722.0450000022538";"false";"new";0;"17";"correct";"3_2/CS2"
"53697";344;"memory2";"rx31bgvmhs";"one_one";"distractor";NA;"478.33499999251217";"false";"new";0;"18";"correct";"distractor_2/dis1"
"53700";347;"memory2";"rx31bgvmhs";"one_one";"CS";"2";"692.6749999984168";"false";"old";1;"19";"correct";"2_2/CS1"
"54345";290;"memory2";"s05ska91yo";"one_one";"GSold";"4";"781";"false";"new";0;"0";"correct";"4_2/CS8"
"54348";293;"memory2";"s05ska91yo";"one_one";"GSold";"1";"532";"false";"new";0;"1";"correct";"1_2/CS6"
"54351";296;"memory2";"s05ska91yo";"one_one";"GSold";"2";"527";"false";"new";0;"2";"correct";"2_2/CS5"
"54354";299;"memory2";"s05ska91yo";"one_one";"distractor";NA;"536";"false";"new";0;"3";"correct";"distractor_2/dis3"
"54357";302;"memory2";"s05ska91yo";"one_one";"distractor";NA;"493";"false";"new";0;"4";"correct";"distractor_2/dis1"
"54360";305;"memory2";"s05ska91yo";"one_one";"GSold";"3";"511";"false";"new";0;"5";"correct";"3_2/CS5"
"54363";308;"memory2";"s05ska91yo";"one_one";"CS";"3";"467";"false";"old";1;"6";"correct";"3_2/CS6"
"54366";311;"memory2";"s05ska91yo";"one_one";"GSold";"4";"617";"false";"new";0;"7";"correct";"4_2/CS5"
"54369";314;"memory2";"s05ska91yo";"one_one";"GSold";"3";"563";"false";"new";0;"8";"correct";"3_2/CS4"
"54372";317;"memory2";"s05ska91yo";"one_one";"GSold";"2";"495";"false";"new";0;"9";"correct";"2_2/CS8"
"54375";320;"memory2";"s05ska91yo";"one_one";"distractor";NA;"611";"false";"new";0;"10";"correct";"distractor_2/dis2"
"54378";323;"memory2";"s05ska91yo";"one_one";"GSold";"3";"476";"false";"new";0;"11";"correct";"3_2/CS7"
"54381";326;"memory2";"s05ska91yo";"one_one";"CS";"1";"592";"false";"old";1;"12";"correct";"1_2/CS9"
"54384";329;"memory2";"s05ska91yo";"one_one";"GSold";"4";"429";"false";"new";0;"13";"correct";"4_2/CS2"
"54387";332;"memory2";"s05ska91yo";"one_one";"distractor";NA;"410";"false";"new";0;"14";"correct";"distractor_2/dis4"
"54390";335;"memory2";"s05ska91yo";"one_one";"CS";"4";"405";"false";"new";0;"15";"incorrect";"4_2/CS7"
"54393";338;"memory2";"s05ska91yo";"one_one";"GSold";"1";"552";"false";"new";0;"16";"correct";"1_2/CS8"
"54396";341;"memory2";"s05ska91yo";"one_one";"GSold";"1";"533";"false";"new";0;"17";"correct";"1_2/CS4"
"54399";344;"memory2";"s05ska91yo";"one_one";"GSold";"2";"530";"false";"new";0;"18";"correct";"2_2/CS1"
"54402";347;"memory2";"s05ska91yo";"one_one";"CS";"2";"432";"false";"old";1;"19";"correct";"2_2/CS7"
"54696";290;"memory2";"s2y3pojl5n";"one_one";"CS";"1";"733.754999935627";"false";"old";1;"0";"correct";"1_2/CS7"
"54699";293;"memory2";"s2y3pojl5n";"one_one";"distractor";NA;"692.320000147447";"false";"new";0;"1";"correct";"distractor_2/dis3"
"54702";296;"memory2";"s2y3pojl5n";"one_one";"CS";"2";"571.0199999157339";"false";"new";0;"2";"incorrect";"2_2/CS9"
"54705";299;"memory2";"s2y3pojl5n";"one_one";"GSold";"2";"638.1300000939518";"false";"new";0;"3";"correct";"2_2/CS3"
"54708";302;"memory2";"s2y3pojl5n";"one_one";"GSold";"3";"683.0249999184161";"false";"new";0;"4";"correct";"3_2/CS1"
"54711";305;"memory2";"s2y3pojl5n";"one_one";"GSold";"3";"573.7350000999868";"false";"new";0;"5";"correct";"3_2/CS5"
"54714";308;"memory2";"s2y3pojl5n";"one_one";"distractor";NA;"617.6849999465048";"false";"new";0;"6";"correct";"distractor_2/dis2"
"54717";311;"memory2";"s2y3pojl5n";"one_one";"GSold";"4";"461.2450001295656";"false";"new";0;"7";"correct";"4_2/CS6"
"54720";314;"memory2";"s2y3pojl5n";"one_one";"GSold";"2";"574.2099999915808";"false";"new";0;"8";"correct";"2_2/CS8"
"54723";317;"memory2";"s2y3pojl5n";"one_one";"distractor";NA;"512.7450001891702";"false";"new";0;"9";"correct";"distractor_2/dis4"
"54726";320;"memory2";"s2y3pojl5n";"one_one";"GSold";"3";"474.6950000990182";"false";"new";0;"10";"correct";"3_2/CS4"
"54729";323;"memory2";"s2y3pojl5n";"one_one";"GSold";"1";"548.8150001037866";"false";"new";0;"11";"correct";"1_2/CS1"
"54732";326;"memory2";"s2y3pojl5n";"one_one";"GSold";"1";"490.0599999818951";"false";"new";0;"12";"correct";"1_2/CS8"
"54735";329;"memory2";"s2y3pojl5n";"one_one";"GSold";"4";"434.71499998122454";"false";"new";0;"13";"correct";"4_2/CS2"
"54738";332;"memory2";"s2y3pojl5n";"one_one";"CS";"3";"477.69999993033707";"false";"old";1;"14";"correct";"3_2/CS6"
"54741";335;"memory2";"s2y3pojl5n";"one_one";"GSold";"1";"582.9549999907613";"false";"new";0;"15";"correct";"1_2/CS10"
"54744";338;"memory2";"s2y3pojl5n";"one_one";"GSold";"2";"548.4949999954551";"false";"new";0;"16";"correct";"2_2/CS1"
"54747";341;"memory2";"s2y3pojl5n";"one_one";"CS";"4";"642.7599999587983";"false";"old";1;"17";"correct";"4_2/CS3"
"54750";344;"memory2";"s2y3pojl5n";"one_one";"distractor";NA;"536.3100001122802";"false";"new";0;"18";"correct";"distractor_2/dis1"
"54753";347;"memory2";"s2y3pojl5n";"one_one";"GSold";"4";"476.61999985575676";"false";"new";0;"19";"correct";"4_2/CS4"
"55047";290;"memory2";"s420xlydlv";"many_one";"GSold";"4";"604";"false";"new";0;"0";"correct";"4_2/CS1"
"55050";293;"memory2";"s420xlydlv";"many_one";"distractor";NA;"574";"false";"new";0;"1";"correct";"distractor_2/dis1"
"55053";296;"memory2";"s420xlydlv";"many_one";"GSold";"1";"416";"false";"old";1;"2";"incorrect";"1_2/CS6"
"55056";299;"memory2";"s420xlydlv";"many_one";"distractor";NA;"664";"false";"new";0;"3";"correct";"distractor_2/dis4"
"55059";302;"memory2";"s420xlydlv";"many_one";"distractor";NA;"474";"false";"new";0;"4";"correct";"distractor_2/dis3"
"55062";305;"memory2";"s420xlydlv";"many_one";"GSold";"4";"715";"false";"new";0;"5";"correct";"4_2/CS4"
"55065";308;"memory2";"s420xlydlv";"many_one";"distractor";NA;"557";"false";"new";0;"6";"correct";"distractor_2/dis2"
"55068";311;"memory2";"s420xlydlv";"many_one";"GSold";"3";"726";"false";"old";1;"7";"incorrect";"3_2/CS4"
"55071";314;"memory2";"s420xlydlv";"many_one";"CS";"2";"732";"false";"old";1;"8";"correct";"2_2/CS6"
"55074";317;"memory2";"s420xlydlv";"many_one";"CS";"4";"566";"false";"old";1;"9";"correct";"4_2/CS5"
"55077";320;"memory2";"s420xlydlv";"many_one";"GSold";"1";"666";"false";"old";1;"10";"incorrect";"1_2/CS4"
"55080";323;"memory2";"s420xlydlv";"many_one";"GSold";"4";"642";"false";"old";1;"11";"incorrect";"4_2/CS7"
"55083";326;"memory2";"s420xlydlv";"many_one";"GSold";"2";"774";"false";"new";0;"12";"correct";"2_2/CS2"
"55086";329;"memory2";"s420xlydlv";"many_one";"CS";"3";"746";"false";"old";1;"13";"correct";"3_2/CS1"
"55089";332;"memory2";"s420xlydlv";"many_one";"GSold";"2";"794";"false";"new";0;"14";"correct";"2_2/CS10"
"55092";335;"memory2";"s420xlydlv";"many_one";"GSold";"3";"814";"false";"new";0;"15";"correct";"3_2/CS9"
"55095";338;"memory2";"s420xlydlv";"many_one";"CS";"1";"393";"false";"old";1;"16";"correct";"1_2/CS10"
"55098";341;"memory2";"s420xlydlv";"many_one";"GSold";"3";"585";"false";"new";0;"17";"correct";"3_2/CS5"
"55101";344;"memory2";"s420xlydlv";"many_one";"GSold";"2";"673";"false";"new";0;"18";"correct";"2_2/CS7"
"55104";347;"memory2";"s420xlydlv";"many_one";"GSold";"1";"794";"false";"new";0;"19";"correct";"1_2/CS5"
"55749";290;"memory2";"sjhn3cc5lm";"many_one";"GSold";"3";"681";"false";"new";0;"0";"correct";"3_2/CS10"
"55752";293;"memory2";"sjhn3cc5lm";"many_one";"GSold";"3";"725";"false";"new";0;"1";"correct";"3_2/CS6"
"55755";296;"memory2";"sjhn3cc5lm";"many_one";"GSold";"2";"864";"false";"new";0;"2";"correct";"2_2/CS10"
"55758";299;"memory2";"sjhn3cc5lm";"many_one";"CS";"4";"739";"false";"old";1;"3";"correct";"4_2/CS8"
"55761";302;"memory2";"sjhn3cc5lm";"many_one";"distractor";NA;"702";"false";"new";0;"4";"correct";"distractor_2/dis4"
"55764";305;"memory2";"sjhn3cc5lm";"many_one";"distractor";NA;"731";"false";"new";0;"5";"correct";"distractor_2/dis1"
"55767";308;"memory2";"sjhn3cc5lm";"many_one";"CS";"3";"894";"false";"old";1;"6";"correct";"3_2/CS1"
"55770";311;"memory2";"sjhn3cc5lm";"many_one";"GSold";"1";"781";"false";"new";0;"7";"correct";"1_2/CS7"
"55773";314;"memory2";"sjhn3cc5lm";"many_one";"distractor";NA;"820";"false";"new";0;"8";"correct";"distractor_2/dis2"
"55776";317;"memory2";"sjhn3cc5lm";"many_one";"GSold";"3";"776";"false";"new";0;"9";"correct";"3_2/CS8"
"55779";320;"memory2";"sjhn3cc5lm";"many_one";"GSold";"4";"701";"false";"new";0;"10";"correct";"4_2/CS5"
"55782";323;"memory2";"sjhn3cc5lm";"many_one";"CS";"2";"740";"false";"old";1;"11";"correct";"2_2/CS1"
"55785";326;"memory2";"sjhn3cc5lm";"many_one";"CS";"1";"742";"false";"old";1;"12";"correct";"1_2/CS3"
"55788";329;"memory2";"sjhn3cc5lm";"many_one";"GSold";"2";"932";"false";"new";0;"13";"correct";"2_2/CS5"
"55791";332;"memory2";"sjhn3cc5lm";"many_one";"distractor";NA;"614";"false";"new";0;"14";"correct";"distractor_2/dis3"
"55794";335;"memory2";"sjhn3cc5lm";"many_one";"GSold";"4";"931";"false";"new";0;"15";"correct";"4_2/CS10"
"55797";338;"memory2";"sjhn3cc5lm";"many_one";"GSold";"1";"716";"false";"new";0;"16";"correct";"1_2/CS5"
"55800";341;"memory2";"sjhn3cc5lm";"many_one";"GSold";"1";"973";"false";"new";0;"17";"correct";"1_2/CS6"
"55803";344;"memory2";"sjhn3cc5lm";"many_one";"GSold";"2";"1008";"false";"new";0;"18";"correct";"2_2/CS3"
"55806";347;"memory2";"sjhn3cc5lm";"many_one";"GSold";"4";"833";"false";"new";0;"19";"correct";"4_2/CS1"
"56100";290;"memory2";"spjc6376jh";"one_one";"distractor";NA;"2052";"false";"new";0;"0";"correct";"distractor_2/dis3"
"56103";293;"memory2";"spjc6376jh";"one_one";"CS";"4";"1090";"false";"old";1;"1";"correct";"4_2/CS1"
"56106";296;"memory2";"spjc6376jh";"one_one";"CS";"2";"837";"false";"old";1;"2";"correct";"2_2/CS10"
"56109";299;"memory2";"spjc6376jh";"one_one";"distractor";NA;"881";"false";"new";0;"3";"correct";"distractor_2/dis2"
"56112";302;"memory2";"spjc6376jh";"one_one";"GSold";"3";"740";"false";"new";0;"4";"correct";"3_2/CS10"
"56115";305;"memory2";"spjc6376jh";"one_one";"GSold";"1";"917";"false";"new";0;"5";"correct";"1_2/CS1"
"56118";308;"memory2";"spjc6376jh";"one_one";"CS";"1";"919";"false";"old";1;"6";"correct";"1_2/CS5"
"56121";311;"memory2";"spjc6376jh";"one_one";"GSold";"1";"1287";"false";"new";0;"7";"correct";"1_2/CS9"
"56124";314;"memory2";"spjc6376jh";"one_one";"GSold";"3";"684";"false";"new";0;"8";"correct";"3_2/CS1"
